id,resolution,brand_name,description,name_rus,CommercialTypeName4,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,comments_published_count,photos_published_count,videos_published_count,PriceDiscounted,item_time_alive,item_count_fake_returns7,item_count_fake_returns30,item_count_fake_returns90,item_count_sales7,item_count_sales30,item_count_sales90,item_count_returns7,item_count_returns30,item_count_returns90,GmvTotal7,GmvTotal30,GmvTotal90,ExemplarAcceptedCountTotal7,ExemplarAcceptedCountTotal30,ExemplarAcceptedCountTotal90,OrderAcceptedCountTotal7,OrderAcceptedCountTotal30,OrderAcceptedCountTotal90,ExemplarReturnedCountTotal7,ExemplarReturnedCountTotal30,ExemplarReturnedCountTotal90,ExemplarReturnedValueTotal7,ExemplarReturnedValueTotal30,ExemplarReturnedValueTotal90,ItemVarietyCount,ItemAvailableCount,seller_time_alive,ItemID,SellerID
120674,0,,"ВНИМАНИЕ! Перед приобретением товара, а также в пункте выдачи при получении, пожалуйста, убедитесь в правильном выборе модели. Для замены дисплея рекомендуем обратиться в специализированный сервисный центр. 

                                                                         Важно!

Заказ собран с видеозаписью, целостность дисплея, шлейфов и разъемов проверены.

На каждый дисплей наклеена отличительная этикетка компании.

К каждому дисплею мы прилагаем набор для ремонта: отвертки/присоска/пластиковая лопатка/клей/медиатр для вскрытия.

Рекомендации по установке:

для проверки ди","Дисплей для Samsung Galaxy A32, SM A325F, с сенсором, TFT, черный",Дисплеи для телефонов,4.0,2.0,3.0,3.0,8.0,16.0,16.0,1.0,748.3274506931921,643,0,0,1,1,5,6,0,0,1,1295.8488072963337,1441.3802737378917,1539.6083077533624,535.0,2291.0,6368.0,528.0,2251.0,6236.0,25.0,84.0,230.0,1048.032622345144,1133.8163537026114,1239.5032852609163,45.0,45.0,646.0,59220,156
298129,1,INN,DJ97-01164A Паркетная щетка с мягким ворсом для пылесоса Samsung<br/><br/>На трубу диаметром: 35мм.<br/><br/>Подходит для моделей:<br/><br/>SC07F50H1 (VC07F50HU1U/EE)<br/><br/>SC07F70HR (VC07F70HNRN/EE)<br/><br/>SC07F70HR (VC07F70HNRN/GE)<br/><br/>SC07F80HQ (VC07F80HDQF/EF)<br/><br/>SC07F80HE (VC07F80HUEK/SW)<br/><br/>SC08F60JR (VC08F60JURB/SW)<br/><br/>VCJG120H (VC120HNJGBB/EG)<br/><br/>SC15F30WC (VC15F30WNCN/GE)<br/><br/>SC15F30WJ (VC15F30WNJN/SB)<br/><br/>SC15F50VR (VC15F50VNRB/GE)<br/><br/>SC15H4030V (VC15H4030VB/EV)<br/><br/>SC20F70HA (VC20F70HNAR/MG)<br/><br/>SC21F50VA (VC21F50VNAB/EO)<br/><br/>SC61B5 (VCC61B5H3K/XEV)<br/><br/>SC6260 (VCC6260V3K/XEF)<br/><br/>SC67J0 (VCC67J0V31/XET)<br/><br/>SC6890 (VCC6890H3W/XEO)<br/><br/>SC8680 (VCC8680V3A/XEP)<br/><br/>SC8790 (VCC8790H3K/XEE)<br/><br/>SC8811 (VCC8811V2R/XSC)<br/><br/>SC8820 (VCC8820H4B/XME)<br/><br/>SC8830 (VCC8830V3B/XEO)<br/><br/>SC8850 (VCC8850H3B/XEE)<br/><br/>SC9673 (VCC9,DJ97-01164A Паркетная щетка с мягким ворсом для пылесоса Samsung,Насадка для пылесоса,,,,,,,,,800.1685351421961,2,0,0,0,0,0,0,0,0,0,1262.6217828376498,1320.2133323630328,1412.0139124399304,313.0,634.0,1650.0,283.0,590.0,1547.0,1.0,14.0,35.0,590.3750743732685,921.6877010466978,1020.030255728844,5.0,5.0,442.0,146672,2288
16956,0,,"Новый комплект подсветки 2014SVS60F для телевизоров Samsung 60""<br/><br/>D4GE-600DCA-R2 <br/><br/>D4GE-600DCB-R2<br/><br/>Совместимые модели тв: UE60H5000AK, UE60H5000AS, UE60H5000AW, UE60H5005AK, UE60H5020AK, UE60H5030AK, UE60H5030AS, UE60H5030AW, UE60H5035AK, UE60H5060AK, UE60H5060AW, UE60H5070AS, UE60H5080AS, UE60H5090AS, UE60H5270AU, UE60H5500AK, UE60H5500AW, UE60H5500AY, UE60H5505AK, UE60H5510AK, UE60H5510SS, UE60H5515AK, UE60H5570AS, UE60H5570SS, UE60H6200AK, UE60H6200AS, UE60H6200AW, UE60H6200AY, UE60H6240AK, UE60H6240AW, UE60H6260SU, UE60H6270AS, UE60H6270SS, UE60H6275SU, UE60H6290SS, UE60H6300AW, UE60H6350AK, UE60H6350AS, UE60H6350AW, UE60H6410AK, UE60H6410AS, UE60H6410AW, UE60H6410SS, UE60H6410SU, UE60H6500AK, UE60H6500AS, UE60H6500AW, UE60H6500SB, UE60H6500ST, UE60H6510SB, UE60H6510SS, UE60H6600AK, UE60H6600AS, UE60H6600AW, UE60H6600ST, UE60H6660SS, UE60H6670SB, UE60H6670ST, UE60H6700ST, UE60H6760SB, UE60J5000AK, UE60J5100AK, UE60J5100AW, UE60J","Подсветка 2014SVS60F, Подсветка 2014SVS60F, D4GE-600DCB-R2 для Samsung UE60H5000AK, UE60H5005AK, UE60H5020AK",Запчасти для телевизора,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,833.2900244147729,465,0,0,0,1,3,4,0,0,0,1280.1863465257147,1385.4968231243556,1518.4774375329166,338.0,983.0,3779.0,330.0,952.0,3575.0,14.0,37.0,174.0,961.8506835948692,1071.0956527497178,1218.603209413146,2.0,2.0,918.0,8556,82
344121,0,,"Huawei S6730-H48X6C 48*10GE SFP+ ports, 6*40GEQSFP28 ports, optional license for upgrade to 6*100GE QSFP28,PAC600S12-CB<br/><br/>Спецификация (описание) Коммутатор Huawei CloudEngine S6730-H48X<br/><br/>Коммутатор Huawei CloudEngine S6730-H48X6C с коммутационной емкостью 2,16 / 2,4 Тбит/с, имеет 48 фиксированных портов SFP+ 10 Гбит/с, 6 портов QSFP28 100 Гбит/с<br/><br/>Технология Super Virtual Fabric (SVF)<br/><br/>Реализация функций родительского узла в вертикальной виртуализации ниже стоящих коммутаторов и точек доступа на одном устройстве упрощает управление., Поддержка двухуровневой архитектуры клиента., Возможность использования устройств сторонних производителей ",Коммутатор Huawei S6730-H48X6C,Коммутатор,,,,,,,,,1316.7641936550945,260,0,0,0,0,0,0,0,0,0,1211.776985870984,1227.0130384135564,1352.0000418681254,35.0,41.0,76.0,17.0,23.0,49.0,0.0,3.0,3.0,0.0,915.423980932677,915.4310089008234,1.0,1.0,267.0,169322,4008
15809,0,Ballu,"<p>Дизайнерские электрические конвекторы серии ENZO равномерно нагревают воздух в помещении. Монолитный нагревательный элемент нового поколения Double G-Force X-образной формы увеличивает температуру воздуха всего за 75 секунд. Многоуровневая система защиты: влагозащита IP24, родительский контроль, датчик защиты от опрокидывания и перегрева обеспечивают безопасную эксплуатацию прибора. Конвектор мобилен, его можно устанавливать там, где удобно, ведь в комплекте поставляются шасси и кронштейн. Максимальное удобство обеспечивает функция Auto Restart, которая позво",Конвектор электрический Ballu Enzo BEC/EZMR-500,Обогреватель,,,,,,,,,858.2815433080395,39,0,0,0,0,0,0,0,0,0,1241.7902633583813,1399.4242837717634,1503.3418083576576,55.0,208.0,820.0,49.0,175.0,718.0,0.0,4.0,11.0,0.0,1160.4158546605263,1176.2544381888551,1.0,1.0,258.0,7953,2488
395631,0,Chicony,Литий-ионный аккумулятор 18650B4-4S1P-AAF-4<br/><br/>Выходное напряжение (V) - 14.8 <br/><br/>Емкость (mAh) - 3400 <br/><br/>Емкость (Wh) - 50.32 <br/><br/>Тип акб - Li-Ion.<br/><br/>Совместимые парт-номера:<br/><br/>18650B4-4S1P-AAF-4<br/><br/>CS-ECR131VX<br/><br/>4ICR1965<br/><br/>4INR1966<br/><br/>UR18650ZT-4S1P-AAF<br/><br/>UR18650ZY-4S1P-Z<br/><br/>BTG200<br/><br/>4ICR19/65<br/><br/>4INR19/66<br/><br/>ICR18650-B4<br/><br/>INR18650 M26-4S1P-AAF-16<br/><br/>INR18650 M26-4S1P<br/><br/>Подходит для:<br/><br/>Chuwi iLife A4<br/><br/>Chuwi iLife A4S<br/><br/>Chuwi iLife A6<br/><br/>Chuwi iLife V7<br/><br/>Chuwi iLife V7s Pro<br/><br/>Chuwi iLife V7s Plus<br/><br/>Chuwi iLife W400<br/><br/>Chuwi iLife V7s<br/><br/>Polaris PVCR-0726W<br/><br/>Polaris PVCR-0826<br/><br/>Polaris PVCR-0926W<br/><br/>Polaris PVCR-0930<br/><br/>Polaris PVCR-1126W<br/><br/>Kitfort KT-519<br/><br/>Kitfort KT-519-1<br/><br/>Kitfort KT-519-2<br/><,"Аккумулятор (батарея) 18650B4-4S1P-AAF-4 для пылесоса ECOVACS CEN540 (14,8V 3400mAh)",Аккумулятор для пылесоса,,,,,,,,,775.7295295596178,438,0,0,0,0,0,0,0,0,0,1251.444231350081,1360.3659667527152,1459.053976185986,140.0,510.0,1404.0,139.0,504.0,1384.0,1.0,24.0,57.0,641.7053281171666,1040.7073759199927,1119.407345013243,3.0,3.0,648.0,193450,315
116002,0,,"Эффектный дизайн превращает смартфон в стильный аксессуар, который подчеркнет вашу индивидуальность. Пластиковый корпус толщиной 7.99 мм с С-образными гранями смотрится лаконично и просто. Интересное выглядит сочетание матовой и глянцевой текстуры на задней стенке. Телефон весит 190 г, он удобно лежит в руке и не скользит.Мощность и быстродействие8-ядерный процессор Unisoc Teger T612 быстро обрабатывает цифровые процессы, ускоряя работу смартфона. Благодаря оперативной памяти 4 ГБ устройство отлично справляется с несколькими задачами одновременно. Переключай","Realme Смартфон Note 50 4/128 ГБ, синий",Мобильный телефон,,,,,,,,,935.2179979622548,1,0,0,0,0,0,0,0,0,0,,,765.142118323933,,,1.0,,,1.0,,,0.0,,,0.0,4.0,4.0,387.0,57063,7116
37099,1,,"Коммутатор Huawei S5731-S24T4X.<br/><br/>Оснoвные хapактеристики<ul><li>Модель: S5731-S24T4X (02353AHU)</li><li>Тип оборудования: Коммутатор (Switch)</li><li>Количество портов: 24 порта Ethernet 10/100/1000 Base-T, 4 порта 10 Gig SFP+</li><li>Поддержка стандартов: IEEE 802.3, IEEE 802.3u, IEEE 802.3ab</li><li>Поддержка протоколов: SNMP, RMON, HTTP, HTTPS</li><li>Питание: AC 220V </li><li>Размеры: 440 мм x 220 мм x 43.6 мм</li></ul>Назначение и применение Сетевой коммутатор Huawei S5731-S24T4X предназначен для использования в корпоративных сетях и центрах обработки данных. Это идеальное решение для IT-директоров и специалистов, стремящихся к оптимизации сетевой инфраструктуры",Коммутатор Huawei S5731-S24T4X,Коммутатор,,,,,,,,,1166.611121581955,25,0,0,0,0,0,0,0,0,0,1290.602527009303,1385.4027070174418,1447.3107687034517,41.0,103.0,154.0,23.0,53.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,74.0,18643,3736
356452,0,,"Увлажняющий фильтр AA704D предназначен для эффективного и естественного увлажнения воздуха в A704. Обычно рекомендуется замена одновременно с Hepa AA704, угольным AA704A и противоаллергенным NANO AA704C фильтрами.",Увлажняющий фильтр AA704D для A704 очистителей воздуха.,Аксессуары для воздухоочистителя,10.0,9.0,3.0,5.0,48.0,8.0,14.0,3.0,714.8741305540555,1048,0,0,0,4,22,107,0,1,1,1325.177760486059,1479.0744346203412,1575.9928351440262,327.0,1492.0,3768.0,261.0,1196.0,3050.0,3.0,18.0,49.0,885.7278711317048,1046.3647270655892,1160.7272240933987,1.0,1.0,1102.0,175312,2437
102785,0,MyPads,"Дисплей MyPads для Samsung Galaxy A50 (2019) SM-A505F, A50s (SM-A507F)","Дисплей MyPads для Samsung Galaxy A50 (2019) SM-A505F, A50s (SM-A507F)",Дисплеи для телефонов,,,,,,,,,840.5908534417712,15,0,0,0,0,0,0,0,0,0,1572.0056294185083,1657.097230590444,1711.059128928321,5140.0,12096.0,20569.0,4756.0,11226.0,19031.0,126.0,290.0,655.0,1202.7522486148478,1281.478959811239,1364.970758664506,230.0,230.0,1057.0,50709,58
72391,0,,,Мотор / двигатель боковой щетки Xiaomi Robot Vacuum-Mop Essential SKV4136GL / Mijia G1 SKV4135CN MJSTG1 Правый (R),Запчасти для пылесоса,,,,,,,,,717.2799225672737,140,0,0,0,0,0,0,0,0,0,1011.4991847535204,1165.420259999776,1380.864556952964,20.0,97.0,641.0,20.0,95.0,614.0,1.0,8.0,33.0,679.0681024716903,967.7127591190012,1084.022669512076,5.0,5.0,173.0,36062,298
384400,0,GREEN LABEL,"В набор входят:<ul><li>2 х HEPA фильтра</li></ul>Фильтры HEPA (High Efficiency Particulate Air filter) улавливают и задерживают мельчайшие частицы пыли размером от 1 до 0,1 микрона, которые переносят патогенные и аллергические организмы, и тем самым предотвращают их обратное попадание в воздух Вашего дома. <br/><br/>HEPA фильтры используются для удержания большинства распространенных аллергенов, таких как: цветочная пыльца, табачный дым и продукты жизнедеятельности микроскопических клещей и др.<br/><br/>Состав: АБС-пластик, нетканое полотно, магнит.<br/><br/>Совместимые модели:<ul><li>Xiaomi Mi Robot Vacuum Cleane",Green Label / 2 HEPA фильтра для робота-пылесоса Xiaomi Robot Vacuum Cleaner / Roborock / Xiaowa,Фильтр для пылесосов,4.0,1.0,4.0,4.0,47.0,52.0,21.0,0.0,656.6357311162649,934,0,0,0,11,28,45,1,1,1,1320.4493063701702,1476.6679996609869,1597.0524077165242,892.0,3858.0,13185.0,812.0,3554.0,12119.0,26.0,103.0,336.0,995.9462843035824,1149.4641208321052,1255.6233063202365,1.0,1.0,1014.0,188474,3075
235908,0,,"Беспроводной контроллер для PlayStation 4 открывает для Вас уникальные возможности и создаёт ощущение присутствия в игровом мире. <br/><br/>Данный геймпад обеспечивает полный контроль над игровым процессом, выполнен только из качественных материалов и поддерживает все функции для передачи тактильных и звуковых ощущений. <br/><br/>Прекрасный отклик вибромотора, громкий динамик, сенсорная панель, возможность подключить наушники – основные преимущества для увлечённого игрока. <br/><br/>Вы сможете подключить джойстик к любой PS4: PlayStation 4; PlayStation 4 Slim; PlayStation 4 PRO. Также совме","Джойстик, голубой",Джойстик,,,,,,,,,752.7376279470928,4,0,0,0,0,0,0,0,0,0,,,899.1631137165515,,,1.0,,,1.0,,,1.0,,,868.0528136136269,5.0,5.0,305.0,115788,1954
369940,0,,,Дисплей для Samsung A12 Nacho (A127) премиум,Дисплеи для телефонов,,,,,,,,,754.5819174479493,189,0,0,0,0,0,0,0,0,0,1177.49627274504,1290.7334899143632,1384.2475356695168,86.0,301.0,717.0,86.0,291.0,702.0,5.0,14.0,43.0,902.1093827634462,998.2746179650431,1108.0697701187282,167.0,167.0,232.0,181619,134
298844,0,,"Задняя крышка для Xiaomi Redmi 9A Черная, идеально подойдет для замены, однако обратите внимание на следующие моменты:
Прежде всего, убедитесь, что у вас есть необходимый инструмент и материалы для замены задней крышки: фен, инструмент для вскрытия, изопропиловый спирт, клей. Вот шаги, которые вы можете следовать:
Выключите смартфон. Это важно, чтобы избежать повреждений устройства и вашего здоровья.
Найдите способ отделить заднюю крышку от корпуса. В некоторых моделях крышка может быть приклеена к корпусу, в других она может крепиться при помощи винтов или заж",Задняя крышка для Xiaomi Redmi 9A Черная,Корпуса для телефонов,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,586.4016630125352,3,0,0,0,0,0,0,0,0,0,1359.5150749515356,1512.7359100370616,1595.8066590022904,683.0,2903.0,6443.0,667.0,2802.0,6278.0,50.0,161.0,362.0,1119.0549944589031,1231.1585524816182,1327.9172833379237,21.0,21.0,274.0,147038,335
33000,0,TELESIN,"Набор фильтров на аквабокс GoPro HERO 9 / Hero 10 / Hero 11 / Hero 12 Telesin GP-FLT-904 состоит из трёх самых необходимых фильтров - красного, розового и пурпурного.<br/><br/>Не так сложен процесс съемки, как трудозатратен и длителен процесс монтажа - знает каждый пользователь экшен камер GoPro. В частности, много времени занимает цветокоррекция картинки - при съемке под водой, где нет синего спектра, кадры на выходе получаются другого оттенка, не такого, как мы видим глазами и не такого, как хотелось бы нам передать.В результате видео отдаёт синевой или ""зеленит"", не видна глубина оттенко","Художественный светофильтр 30.5 мм, красный, розовый, пурпурный для подводной съемки на аквабокс Telesin для GoPro Hero 12/11/10/9",Светофильтр,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,727.3197954769757,1002,0,0,0,1,1,1,0,0,0,1293.1449840684872,1527.1861548675236,1592.084089811973,120.0,1179.0,2292.0,113.0,1073.0,2049.0,5.0,25.0,58.0,950.6967983636227,1139.9871994051189,1196.374214902719,2.0,2.0,1761.0,16509,1374
126741,0,Mixzip,,Амортизатор 100N стиральной машины Samsung DC66-00343G,"Запчасти для стиральной, сушильной машины",,,,,,,,,646.337096363148,199,0,0,0,0,0,0,0,0,0,1396.8983258639253,1527.9737464854122,1636.2554857713062,790.0,2948.0,8529.0,716.0,2641.0,7614.0,37.0,158.0,416.0,1104.7573021840035,1245.707609182108,1337.9601534072926,17.0,17.0,1341.0,62240,1940
452672,0,,,Звонок (buzzer) для Xiaomi Redmi Note 8 в сборе,Динамики/Звонки для телефонов,,,,,,,,,578.1402756748914,1035,0,0,0,0,0,0,0,0,0,1411.9723090287048,1555.3426653211686,1655.408342304639,1583.0,6774.0,19777.0,1554.0,6607.0,19240.0,63.0,299.0,834.0,1095.310977058367,1251.9497747122236,1346.0602515787357,307.0,307.0,1064.0,219850,291
128288,0,,Верхнее стекло дисплейного модуля для переклейки на OCA клей,Cтекло дисплея для переклейки Samsung Galaxy J5 (2016) J510 белое,Дисплеи для телефонов,,,,,,,,,509.4240055998163,534,0,0,0,0,0,0,0,0,0,1062.0525406307602,1245.584893461633,1314.199931748568,102.0,557.0,1201.0,79.0,443.0,934.0,2.0,15.0,33.0,587.5652507669247,887.9343828538408,962.701449355234,1.0,1.0,662.0,63003,2984
293494,0,,"Пульт для кондиционера Samsung AR18MSFPAWQNER. Не требует дополнительных настроек. Работает от двух батареек типа ""ААА""",Пульт для кондиционера Samsung AR18MSFPAWQNER,"Запчасти для кондиционера, сплит-системы",,,,,,,,,705.7844172544894,321,0,0,0,0,0,0,0,0,0,1234.0874777993115,1386.963579621494,1493.741833770506,426.0,1911.0,5728.0,413.0,1781.0,5353.0,14.0,42.0,106.0,889.7334128358309,1031.4066399864012,1106.237503185591,1.0,1.0,937.0,144365,50
171946,0,,"Оберегите ваши смарт-часы и придайте им изысканный вид с нашим защитным бампером, украшенным стразами. Этот бампер идеально подходит для моделей часов с диаметром 40 мм.<br/><br/>Ключевые особенности:<ul><li>Надежная защита: Предоставляет надежную защиту ваших смарт-часов от повреждений, царапин и ударов.</li><li>Стильный дизайн: Украшенный блестящими стразами, этот бампер добавляет вашим часам изысканный и модный вид.</li><li>Легкая установка: Прост в установке и снятии, не повреждает часы и обеспечивает полный доступ ко всем функциям устройства.</li><li>Продуманная со","Защитный бампер для Эпл Вотч 40 мм, со стразами, серебристый","Чехол для смарт-часов, фитнес-браслета",0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,598.8111734970944,3,0,0,0,0,0,0,0,0,0,1247.5355908989095,1404.6806082983992,1509.7730983312606,310.0,1229.0,4083.0,274.0,1116.0,3746.0,11.0,53.0,122.0,967.9656327151416,1103.3387156338206,1195.325189961345,4.0,4.0,759.0,84228,2532
391666,0,,,Микрофон 002 для Samsung J100 (J1),Держатели SIM-карты для телефонов,,,,,,,,,588.6920174433576,274,0,0,0,0,0,0,0,0,0,1241.1441550518637,1402.121903176106,1471.6140285268862,975.0,4470.0,8117.0,875.0,4170.0,7679.0,31.0,137.0,250.0,978.6949114103382,1112.1549420322228,1174.220096170813,126.0,126.0,532.0,191661,1497
441867,0,,,Дисплей для Nokia Asha 311 (OEM) Minogue MASTER,Дисплеи для телефонов,,,,,,,,,665.3033543554574,10,0,0,0,0,0,0,0,0,0,1072.918638491869,1217.2839325201442,1275.058182278457,89.0,361.0,654.0,86.0,351.0,632.0,3.0,13.0,17.0,742.385254973337,893.630274234515,916.5727982631594,12.0,12.0,109.0,214950,157
241322,0,hoco,USB - Lightning (для iPhone) Hoco X82 .<br/><br/>Разъём кабеля 1 - Lightning<br/><br/>Разъём кабеля 2 - USB<br/><br/>Максимальный ток - 2.4 А<br/><br/>Тип - кабель питания<br/><br/>Длина кабеля - 1 м,"hoco Кабель для мобильных устройств Apple Lightning, 1 м, белый",Кабель для мобильных устройств,,,,,,,,,570.861242319603,276,0,0,0,0,0,0,0,0,0,1244.196562422607,1366.424855827404,1449.848415616466,382.0,1322.0,2975.0,369.0,1263.0,2819.0,9.0,36.0,96.0,848.582004420535,1050.6110552823034,1146.0118378001582,2.0,2.0,826.0,118487,1457
121415,0,GCR GREEN CONE RETAIL,"Ультра тонкий кабель HDMI 2.0 предназначен для подключения домашней цифровой техники, AppleTV, Smart TV, игровых консолей PS3, PS4, Xbox 360, Xbox One, DVD и Blu-ray плееров, компьютера и т.д.<br/>Особенности:<br/>Максимальная скорость передачи: до 18.2 Гбит/c<br/>Поддержка современных стандартов: HDMI 2.0, HEC, HDCP 2.0, ARC, TMDS<br/>Высокое разрешение до 4K@60Hz с цветовой субдискретизацией 4:2:2<br/>Объемное изображение. Поддержка технологии 3D<br/>Поддержка Deep Color с глубиной цвета 10/12/16<br/>Тройное экранирование. Защита цифрового сигнала от внешних помех<br/>Изящная и удобная форма кабеля<br/>Кабель HDMI отличается выс",Ультратонкий кабель HDMI 2.0 GCR 2 метра для Apple TV Smart TV PS4 Xbox 360 4K 60Hz 3D белый провод HDMI,Видео кабели и переходники,7.0,0.0,2.0,5.0,51.0,12.0,13.0,2.0,630.4287045037887,1655,0,0,0,14,41,90,0,0,0,1460.4343397827763,1592.498002374753,1690.766195055431,4478.0,16865.0,44479.0,3163.0,11754.0,30571.0,85.0,350.0,952.0,1091.9364078449512,1225.43789153752,1331.849455163143,137.0,137.0,2127.0,59609,1992
87795,0,ZeepDeep,"Компания ZeepDeep и магазин Перпентикулярный Импорт, предлагает эксклюзивное решение для замены вашего дисплея. Дисплеи поставляются в сборе с тачскрином, с максимальной четкостью, имеют идеальный баланс светопередачи и долгую гарантию на качество. Если вам нужно простое и надежное решение в короткие сроки для замены дисплея с тачскрином, просто приобретите дисплей в нашем магазине - вы не будете пожалеть!","дисплей в сборе с тачскрином (модуль) для Samsung Galaxy J7 (SM-J730F) 2017 ZeepDeep ASIA iPS с регулировкой яркости, черный",Дисплеи для телефонов,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,716.4975356828388,381,0,0,0,0,0,0,0,0,0,1294.280877316514,1453.8396061037724,1566.3675475257185,509.0,2295.0,6701.0,468.0,2117.0,6101.0,19.0,90.0,246.0,967.2199234572774,1169.9332569704893,1261.7919275976194,1.0,1.0,407.0,43534,445
147682,0,Kromax,"KROMAX ATLANTIS-15 WHITE надёжно удержит экран размером 22""-65"" дюйма и весом 40 кг. <br/><br/>Простая конструкция KROMAX ATLANTIS-15 WHITE идеально подойдет для самостоятельного монтажа. <br/><br/>Наклонно-поворотная регулировка позволит наклонять вверх и вниз на +5 -15°, поворачивать влево и вправо на 180°, и выдвигать на 55-425 мм.<br/><br/>Кронштейн подходит для большинства телевизоров популярных брендов, таких как Samsung, LG, Sony, Panasonic, Sharp, Toshiba, KIVI, Xiaomi Mi, SUPRA, Hyundai, Erisson, Horizont, JVC, Thomson, HAIER, BBK, Витязь, Веко, BQ, OZON, SkyLine, Pioneer, Philips, Rolsen, Harper, Hisense, Hitachi, Polarline, Prestigio и других.<br/><br/>Крепёжные отверстия KROMAX ATLANTIS-15 WHITE из",Кронштейн для телевизора Kromax ATLANTIS-15,"Кронштейн, подставка для телевизора, антенн и колонок",,,,,,,,,766.3553748612397,441,0,0,0,0,0,0,0,0,0,1001.026156631812,1164.8349527796595,1259.5756252015617,21.0,78.0,200.0,17.0,71.0,181.0,1.0,4.0,7.0,710.0814883335667,876.557243478731,941.49172340715,1.0,1.0,469.0,72502,7726
39950,0,Non-branded,Задняя крышка для  Galaxy S10e (G970F) (черный) (HQ),Задняя крышка для Galaxy S10e (G970F) (черный) (HQ),Корпуса для телефонов,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,718.1670975254868,352,0,0,0,0,0,0,0,0,0,1168.2173061518497,1307.8503387959202,1415.579495791373,148.0,573.0,1674.0,148.0,561.0,1652.0,8.0,18.0,75.0,879.242598711828,968.2639224750338,1115.5229114322617,3.0,3.0,1416.0,19967,481
109054,1,Mijia,"Представляем наши новые наушники Bluetooth-идеальное сочетание стиля и функциональности!<br/><br/>Попрощайтесь с запутанными кабелями и привет свободе беспроводной связи с нашими наушниками Bluetooth. Изящные и компактные, они удобно помещаются в ушах и обеспечивают превосходное качество звука, которое поразит вас. Независимо от того, работаете ли вы, путешествуете или просто наслаждаетесь любимыми мелодиями, наши наушники Bluetooth улучшат ваш звук, как никогда раньше.<br/><br/>Благодаря новейшей технологии Bluetooth наши наушники легко соединяются с любым устройством с по","Беспроводные Наушники-вкладыши XIAOMI J18 Mijia с шумоподавлением, Bluetooth 5,3 с микрофоном",Моногарнитура Bluetooth,,,,,,,,,833.2157593012358,1,0,0,0,0,0,0,0,0,0,1023.7452225740284,1166.2839085675323,1293.3642403243307,14.0,52.0,183.0,12.0,49.0,167.0,0.0,1.0,1.0,0.0,790.5907338162515,790.5999346655916,1.0,1.0,370.0,53789,4874
298573,0,iQZiP,Шлейф разъема питания для Samsung Galaxy A51 A515F,Шлейф разъема питания для Samsung Galaxy A51 A515F,Шлейфы для телефонов,,,,,,,,,695.7170964598604,2,0,0,0,0,0,0,0,0,0,1147.2696262377924,1209.758090404554,1209.7798705184182,44.0,86.0,86.0,38.0,74.0,74.0,0.0,1.0,1.0,0.0,860.8089661251363,860.7972191607456,496.0,496.0,1198.0,146908,6
348125,0,,"Фильтр для пылесоса Samsung, PL058<br/><br/>Длина: 155 мм<br/><br/>Ширина: 90 мм<br/><br/>Коды взаимозамен: PL058<br/><br/>Применяется для моделей пылесосов: Samsung<br/><br/>Обладает высочайшей степенью фильтрации, задерживает 99,5% пыли. Благодаря специальным свойствам фильтрующего материала, фильтр улавливает мельчайшие частицы, позволяя очищать воздух от пыльцы, микроорганизмов, бактерий и пылевых клещей. Предотвращает попадание пыли в механическую часть пылесоса, тем самым продлевая срок службы пылесоса и сохраняют чистоту воздуха.",Фильтр пылесоса Samsung PL058 (155x90x3мм),Фильтр для пылесосов,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,669.2479388615798,134,0,0,0,0,1,1,0,0,0,1217.1797978047882,1339.1884414233657,1436.0197296005078,55.0,204.0,688.0,37.0,160.0,586.0,2.0,8.0,29.0,862.1929430558471,990.8386004136992,1121.757860054135,1.0,1.0,169.0,171365,796
315961,0,,"Почему мы — Ваш выбор №1?

1 Продуктивность, Скорость и Эффективность: Наши запчасти придают вашему устройству новую жизнь. Забудьте о лагах, тормозах и низкой производительности. С нами ваше устройство будет работать на максимуме.

2 Надежность и Устойчивость: Мы предлагаем запчасти, которые прошли тщательное тестирование и сертификацию. Не бойтесь повреждений и неожиданных сбоев - с нашими компонентами ваше устройство будет надежным спутником.

3 Широкий Ассортимент: У нас есть запчасти для всех брендов и моделей. Независимо от того, какой гаджет у вас, ",Шлейф для Samsung Galaxy A10 (A105F) межплатный,Шлейфы для телефонов,,,,,,,,,585.5205887480987,256,0,0,0,0,0,0,0,0,0,1227.436787509907,1376.4378728867937,1480.6264082920616,451.0,2151.0,5924.0,438.0,2093.0,5753.0,17.0,86.0,195.0,905.038138887812,1059.897834112017,1150.4597204674767,3.0,3.0,257.0,155556,453
